Witnesses (0<=n<50),Number of liars
(0,7,38),11
(0,7,39),11
(0,7,40),11
(0,7,41),11
(0,7,42),11
(0,7,43),11
(0,7,44),11
(0,7,45),11
(0,7,46),11
(0,7,47),11
(0,7,48),11
(0,8,0),11
(0,8,1),11
(0,8,2),11
(0,8,3),11
(0,8,4),11
(0,8,5),11
(0,8,6),11
(0,8,7),11
(0,8,8),11
(0,8,9),11
(0,8,10),11
(0,8,11),11
(0,8,12),11
(0,8,13),11
(0,8,14),11
(0,8,15),11
(0,8,16),11
(0,8,17),11
(0,8,18),11
(0,8,19),11
(0,8,20),11
(0,8,21),11
(0,8,22),11
(0,8,23),11
(0,8,24),11
(0,8,25),11
(0,8,26),11
(0,8,27),11
(0,8,28),11
(0,8,29),11
(0,8,30),11
(0,8,31),11
(0,8,32),11
(0,8,33),11
(0,8,34),11
(0,8,35),11
(0,8,36),11
(0,8,37),11
(0,8,38),11
(0,8,39),11
(0,8,40),11
(0,8,41),11
(0,8,42),11
(0,8,43),11
(0,8,44),11
(0,8,45),11
(0,8,46),11
(0,8,47),11
(0,8,48),11
(0,9,0),11
(0,9,1),11
(0,9,2),11
(0,9,3),11
(0,9,4),11
(0,9,5),11
(0,9,6),11
(0,9,7),11
(0,9,8),11
(0,9,9),11
(0,9,10),11
(0,9,11),11
(0,9,12),11
(0,9,13),11
(0,9,14),11
(0,9,15),11
(0,9,16),11
(0,9,17),11
(0,9,18),11
(0,9,19),11
(0,9,20),11
(0,9,21),11
(0,9,22),11
(0,9,23),11
(0,9,24),11
(0,9,25),11
(0,9,26),11
(0,9,27),11
(0,9,28),11
(0,9,29),11
(0,9,30),11
(0,9,31),11
(0,9,32),11
(0,9,33),11
(0,9,34),11
(0,9,35),11
(0,9,36),11
(0,9,37),11
(0,9,38),11
(0,9,39),11
(0,9,40),11
(0,9,41),11
(0,9,42),11
(0,9,43),11
(0,9,44),11
(0,9,45),11
(0,9,46),11
(0,9,47),11
(0,9,48),11
(0,10,0),11
(0,10,1),11
(0,10,2),11
(0,10,3),11
(0,10,4),11
(0,10,5),11
(0,10,6),11
(0,10,7),11
(0,10,8),11
(0,10,9),11
